date,open,high,low,close,volume,stock_name,ticker
03/26/2025,137.0,137.0,137.0,137.0,158.00K,Julius Berger,BERGER
03/25/2025,137.0,137.0,137.0,137.0,14.46K,Julius Berger,BERGER
03/24/2025,137.0,137.0,137.0,137.0,215.60K,Julius Berger,BERGER
03/21/2025,137.0,137.0,137.0,137.0,116.40K,Julius Berger,BERGER
03/20/2025,137.0,137.0,137.0,137.0,87.36K,Julius Berger,BERGER
03/19/2025,126.3,137.0,137.0,137.0,391.12K,Julius Berger,BERGER
03/18/2025,126.3,126.3,126.3,126.3,88.64K,Julius Berger,BERGER
03/17/2025,126.3,126.3,126.3,126.3,50.56K,Julius Berger,BERGER
03/14/2025,126.3,126.3,126.3,126.3,22.19K,Julius Berger,BERGER
03/13/2025,126.3,126.3,126.3,126.3,69.02K,Julius Berger,BERGER
03/12/2025,126.3,126.3,126.3,126.3,296.50K,Julius Berger,BERGER
03/11/2025,126.3,126.3,126.3,126.3,157.38K,Julius Berger,BERGER
03/10/2025,126.3,126.3,126.3,126.3,23.42K,Julius Berger,BERGER
03/07/2025,126.3,126.3,126.3,126.3,63.68K,Julius Berger,BERGER
03/06/2025,126.3,126.3,126.3,126.3,108.57K,Julius Berger,BERGER
03/05/2025,126.3,126.3,126.3,126.3,451.62K,Julius Berger,BERGER
03/04/2025,126.3,126.3,126.3,126.3,52.68K,Julius Berger,BERGER
03/03/2025,126.3,126.3,126.3,126.3,174.37K,Julius Berger,BERGER
02/28/2025,126.3,126.3,126.3,126.3,22.53K,Julius Berger,BERGER
02/27/2025,126.3,126.3,126.3,126.3,65.41K,Julius Berger,BERGER
02/26/2025,126.3,126.3,126.3,126.3,16.12K,Julius Berger,BERGER
02/25/2025,128.0,126.3,115.6,126.3,380.46K,Julius Berger,BERGER
02/24/2025,128.0,128.0,128.0,128.0,141.63K,Julius Berger,BERGER
02/21/2025,128.0,128.0,128.0,128.0,42.79K,Julius Berger,BERGER
02/20/2025,128.0,128.0,128.0,128.0,88.06K,Julius Berger,BERGER
02/19/2025,128.0,128.0,128.0,128.0,90.11K,Julius Berger,BERGER
02/18/2025,128.0,128.0,128.0,128.0,42.48K,Julius Berger,BERGER
02/17/2025,128.0,128.0,128.0,128.0,55.08K,Julius Berger,BERGER
02/14/2025,128.0,128.0,128.0,128.0,81.33K,Julius Berger,BERGER
02/13/2025,128.0,128.0,128.0,128.0,30.49K,Julius Berger,BERGER
02/12/2025,128.0,128.0,128.0,128.0,82.54K,Julius Berger,BERGER
02/11/2025,128.0,128.0,128.0,128.0,159.41K,Julius Berger,BERGER
02/10/2025,139.8,128.0,128.0,128.0,485.11K,Julius Berger,BERGER
02/07/2025,139.8,139.8,139.8,139.8,44.40K,Julius Berger,BERGER
02/06/2025,139.8,139.8,139.8,139.8,173.71K,Julius Berger,BERGER
02/05/2025,139.8,139.8,139.8,139.8,268.43K,Julius Berger,BERGER
02/04/2025,139.8,139.8,139.8,139.8,79.47K,Julius Berger,BERGER
02/03/2025,139.8,139.8,139.8,139.8,545.82K,Julius Berger,BERGER
01/31/2025,139.8,139.8,139.8,139.8,165.01K,Julius Berger,BERGER
01/30/2025,139.8,139.8,139.8,139.8,368.31K,Julius Berger,BERGER
01/29/2025,139.8,139.8,139.8,139.8,288.98K,Julius Berger,BERGER
01/28/2025,139.8,139.8,139.8,139.8,415.01K,Julius Berger,BERGER
01/27/2025,139.8,139.8,139.8,139.8,133.59K,Julius Berger,BERGER
01/24/2025,139.8,139.8,139.8,139.8,293.47K,Julius Berger,BERGER
01/23/2025,139.8,139.8,139.8,139.8,258.66K,Julius Berger,BERGER
01/22/2025,139.8,139.8,139.8,139.8,82.57K,Julius Berger,BERGER
01/21/2025,139.8,139.8,139.8,139.8,22.25K,Julius Berger,BERGER
01/20/2025,139.8,139.8,139.8,139.8,73.91K,Julius Berger,BERGER
01/17/2025,139.8,139.8,139.8,139.8,165.26K,Julius Berger,BERGER
01/16/2025,139.8,139.8,139.8,139.8,39.35K,Julius Berger,BERGER
01/15/2025,139.8,139.8,139.8,139.8,275.70K,Julius Berger,BERGER
01/14/2025,155.3,139.8,139.8,139.8,252.75K,Julius Berger,BERGER
01/13/2025,155.3,155.3,155.3,155.3,253.05K,Julius Berger,BERGER
01/10/2025,155.3,155.3,155.3,155.3,96.90K,Julius Berger,BERGER
01/09/2025,155.3,155.3,155.3,155.3,150.07K,Julius Berger,BERGER
01/08/2025,155.3,155.3,155.3,155.3,74.62K,Julius Berger,BERGER
01/07/2025,155.3,155.3,155.3,155.3,82.68K,Julius Berger,BERGER
01/06/2025,155.3,155.3,155.3,155.3,79.73K,Julius Berger,BERGER
01/03/2025,155.3,155.3,155.3,155.3,260.71K,Julius Berger,BERGER
01/02/2025,155.25,155.25,155.25,155.25,20.68K,Julius Berger,BERGER
12/31/2024,155.25,155.25,155.25,155.25,21.76K,Julius Berger,BERGER
12/30/2024,155.25,155.25,155.25,155.25,190.23K,Julius Berger,BERGER
12/27/2024,155.25,155.25,155.25,155.25,275.88K,Julius Berger,BERGER
12/24/2024,155.25,155.25,155.25,155.25,53.99K,Julius Berger,BERGER
12/23/2024,155.25,155.25,155.25,155.25,97.63K,Julius Berger,BERGER
12/20/2024,155.25,155.25,155.25,155.25,208.79K,Julius Berger,BERGER
12/19/2024,155.25,155.25,155.25,155.25,505.30K,Julius Berger,BERGER
12/18/2024,155.25,155.25,155.25,155.25,189.60K,Julius Berger,BERGER
12/17/2024,155.25,155.25,155.25,155.25,217.52K,Julius Berger,BERGER
12/16/2024,155.25,155.25,155.25,155.25,487.43K,Julius Berger,BERGER
12/13/2024,155.25,155.25,155.25,155.25,95.60K,Julius Berger,BERGER
12/12/2024,155.25,155.25,155.25,155.25,332.32K,Julius Berger,BERGER
12/11/2024,172.5,155.25,155.25,155.25,113.40K,Julius Berger,BERGER
12/10/2024,172.5,172.5,172.5,172.5,15.24K,Julius Berger,BERGER
12/09/2024,172.5,172.5,172.5,172.5,14.75K,Julius Berger,BERGER
12/06/2024,172.5,172.5,172.5,172.5,3.33K,Julius Berger,BERGER
12/05/2024,172.5,172.5,172.5,172.5,4.95K,Julius Berger,BERGER
12/04/2024,172.5,172.5,172.5,172.5,32.47K,Julius Berger,BERGER
12/03/2024,172.5,172.5,172.5,172.5,3.18K,Julius Berger,BERGER
12/02/2024,172.5,172.5,172.5,172.5,10.31K,Julius Berger,BERGER
11/29/2024,172.5,172.5,172.5,172.5,0.78K,Julius Berger,BERGER
11/28/2024,172.5,172.5,172.5,172.5,17.85K,Julius Berger,BERGER
11/27/2024,172.5,172.5,172.5,172.5,1.51K,Julius Berger,BERGER
11/26/2024,172.5,172.5,172.5,172.5,101.86K,Julius Berger,BERGER
11/25/2024,172.5,172.5,172.5,172.5,11.32K,Julius Berger,BERGER
11/22/2024,172.5,172.5,172.5,172.5,166.34K,Julius Berger,BERGER
11/21/2024,172.5,172.5,172.5,172.5,157.86K,Julius Berger,BERGER
11/20/2024,172.5,172.5,172.5,172.5,2.28K,Julius Berger,BERGER
11/19/2024,172.5,172.5,172.5,172.5,233.36K,Julius Berger,BERGER
11/18/2024,172.5,172.5,172.5,172.5,50.88K,Julius Berger,BERGER
11/15/2024,172.5,172.5,172.5,172.5,168.57K,Julius Berger,BERGER
11/14/2024,172.5,172.5,172.5,172.5,4.29K,Julius Berger,BERGER
11/13/2024,172.5,172.5,172.5,172.5,1.48M,Julius Berger,BERGER
11/12/2024,172.5,172.5,172.5,172.5,175.79K,Julius Berger,BERGER
11/11/2024,172.5,172.5,172.5,172.5,572.20K,Julius Berger,BERGER
11/08/2024,172.5,172.5,172.5,172.5,265.96K,Julius Berger,BERGER
11/07/2024,172.5,172.5,168.0,172.5,26.58M,Julius Berger,BERGER
11/06/2024,172.5,172.5,172.5,172.5,1.77M,Julius Berger,BERGER
11/05/2024,170.0,172.5,172.35,172.5,26.25M,Julius Berger,BERGER
11/04/2024,170.0,170.0,170.0,170.0,216.46K,Julius Berger,BERGER
11/01/2024,170.0,170.0,170.0,170.0,248.61K,Julius Berger,BERGER
10/31/2024,170.0,170.0,170.0,170.0,162.34K,Julius Berger,BERGER
10/30/2024,164.0,170.0,170.0,170.0,461.65K,Julius Berger,BERGER
10/29/2024,164.0,164.0,164.0,164.0,54.17K,Julius Berger,BERGER
10/28/2024,164.0,164.0,164.0,164.0,72.02K,Julius Berger,BERGER
10/25/2024,164.0,164.0,164.0,164.0,66.98K,Julius Berger,BERGER
10/24/2024,164.0,164.0,164.0,164.0,47.85K,Julius Berger,BERGER
10/23/2024,164.0,164.0,164.0,164.0,300.32K,Julius Berger,BERGER
10/22/2024,164.0,164.0,164.0,164.0,138.28K,Julius Berger,BERGER
10/21/2024,164.0,164.0,164.0,164.0,159.98K,Julius Berger,BERGER
10/18/2024,164.0,164.0,164.0,164.0,104.77K,Julius Berger,BERGER
10/17/2024,164.0,164.0,164.0,164.0,75.39K,Julius Berger,BERGER
10/16/2024,164.0,164.0,164.0,164.0,35.64K,Julius Berger,BERGER
10/15/2024,164.0,164.0,164.0,164.0,32.68K,Julius Berger,BERGER
10/14/2024,164.0,164.0,164.0,164.0,306.23K,Julius Berger,BERGER
10/11/2024,164.0,164.0,164.0,164.0,84.61K,Julius Berger,BERGER
10/10/2024,164.0,164.0,164.0,164.0,221.18K,Julius Berger,BERGER
10/09/2024,150.0,164.0,164.0,164.0,447.89K,Julius Berger,BERGER
10/08/2024,150.0,150.0,150.0,150.0,92.45K,Julius Berger,BERGER
10/07/2024,150.0,150.0,150.0,150.0,225.21K,Julius Berger,BERGER
10/04/2024,140.0,150.0,140.0,150.0,1.20M,Julius Berger,BERGER
10/03/2024,140.0,140.0,140.0,140.0,18.14K,Julius Berger,BERGER
10/02/2024,140.0,140.0,140.0,140.0,54.90K,Julius Berger,BERGER
09/30/2024,140.0,140.0,140.0,140.0,157.23K,Julius Berger,BERGER
09/27/2024,140.0,140.0,140.0,140.0,16.37K,Julius Berger,BERGER
09/26/2024,140.0,140.0,140.0,140.0,355.88K,Julius Berger,BERGER
09/25/2024,140.0,140.0,140.0,140.0,90.37K,Julius Berger,BERGER
09/24/2024,140.0,140.0,140.0,140.0,125.56K,Julius Berger,BERGER
09/23/2024,140.0,140.0,140.0,140.0,335.74K,Julius Berger,BERGER
09/20/2024,140.0,140.0,140.0,140.0,104.07K,Julius Berger,BERGER
09/19/2024,140.0,140.0,140.0,140.0,56.95K,Julius Berger,BERGER
09/18/2024,140.0,140.0,140.0,140.0,762.52K,Julius Berger,BERGER
09/17/2024,140.0,140.0,140.0,140.0,294.13K,Julius Berger,BERGER
09/13/2024,140.0,140.0,140.0,140.0,71.29K,Julius Berger,BERGER
09/12/2024,140.0,140.0,140.0,140.0,565.18K,Julius Berger,BERGER
09/11/2024,153.45,140.0,138.5,140.0,708.09K,Julius Berger,BERGER
09/10/2024,153.45,153.45,153.45,153.45,1.77M,Julius Berger,BERGER
09/09/2024,170.5,153.45,153.45,153.45,240.43K,Julius Berger,BERGER
09/06/2024,170.5,170.5,170.5,170.5,36.69K,Julius Berger,BERGER
09/05/2024,170.5,170.5,170.5,170.5,212.20K,Julius Berger,BERGER
09/04/2024,170.5,170.5,170.5,170.5,298.64K,Julius Berger,BERGER
09/03/2024,170.5,170.5,170.5,170.5,336.54K,Julius Berger,BERGER
09/02/2024,170.5,170.5,170.5,170.5,244.06K,Julius Berger,BERGER
08/30/2024,172.6,170.5,162.0,170.5,120.76M,Julius Berger,BERGER
08/29/2024,156.95,172.6,172.6,172.6,416.55K,Julius Berger,BERGER
08/28/2024,143.0,156.95,156.95,156.95,264.48K,Julius Berger,BERGER
08/27/2024,130.0,143.0,143.0,143.0,361.27K,Julius Berger,BERGER
08/26/2024,130.0,130.0,130.0,130.0,175.80K,Julius Berger,BERGER
08/23/2024,130.0,130.0,130.0,130.0,105.75K,Julius Berger,BERGER
08/22/2024,130.0,130.0,130.0,130.0,99.99K,Julius Berger,BERGER
08/21/2024,130.0,130.0,130.0,130.0,218.27K,Julius Berger,BERGER
08/20/2024,130.0,130.0,130.0,130.0,416.23K,Julius Berger,BERGER
08/19/2024,130.0,130.0,130.0,130.0,225.60K,Julius Berger,BERGER
08/16/2024,130.0,130.0,130.0,130.0,163.78K,Julius Berger,BERGER
08/15/2024,130.0,130.0,130.0,130.0,125.39K,Julius Berger,BERGER
08/14/2024,130.0,130.0,130.0,130.0,692.01K,Julius Berger,BERGER
08/13/2024,121.0,130.0,130.0,130.0,13.18M,Julius Berger,BERGER
08/12/2024,121.0,121.0,121.0,121.0,2.51M,Julius Berger,BERGER
08/09/2024,100.0,110.0,102.9,110.0,1.39M,Julius Berger,BERGER
08/08/2024,97.0,100.0,100.0,100.0,233.49K,Julius Berger,BERGER
08/07/2024,97.0,97.0,97.0,97.0,414.77K,Julius Berger,BERGER
08/06/2024,97.0,97.0,97.0,97.0,137.24K,Julius Berger,BERGER
08/05/2024,97.0,97.0,94.05,97.0,38.75K,Julius Berger,BERGER
08/02/2024,97.0,97.0,87.55,97.0,16.86K,Julius Berger,BERGER
08/01/2024,97.0,98.0,88.05,97.0,36.31K,Julius Berger,BERGER
07/31/2024,97.0,97.0,97.0,97.0,515.44K,Julius Berger,BERGER
07/30/2024,97.0,103.0,103.0,103.0,1.40M,Julius Berger,BERGER
07/29/2024,97.0,97.3,90.5,97.0,219.54K,Julius Berger,BERGER
07/26/2024,92.5,97.0,97.0,97.0,931.34K,Julius Berger,BERGER
07/25/2024,92.5,92.0,87.0,92.5,137.86K,Julius Berger,BERGER
07/24/2024,92.5,89.3,84.1,92.5,361.75K,Julius Berger,BERGER
07/23/2024,92.5,89.7,84.0,92.5,192.78K,Julius Berger,BERGER
07/22/2024,87.5,92.5,92.5,92.5,346.74K,Julius Berger,BERGER
07/19/2024,87.5,85.0,82.0,87.5,19.92K,Julius Berger,BERGER
07/18/2024,87.5,87.15,81.65,87.5,65.48K,Julius Berger,BERGER
07/17/2024,83.5,87.5,87.5,87.5,507.43K,Julius Berger,BERGER
07/16/2024,83.5,87.0,80.7,83.5,43.78K,Julius Berger,BERGER
07/15/2024,83.5,87.75,83.0,83.5,79.31K,Julius Berger,BERGER
07/12/2024,88.6,83.5,83.5,83.5,1.09M,Julius Berger,BERGER
07/11/2024,88.6,88.6,83.4,88.6,12.25K,Julius Berger,BERGER
07/10/2024,88.6,90.0,82.3,88.6,604.05K,Julius Berger,BERGER
07/09/2024,88.6,88.0,82.55,88.6,259.12K,Julius Berger,BERGER
07/08/2024,88.6,93.7,81.0,88.6,455.29K,Julius Berger,BERGER
07/05/2024,98.0,88.6,88.6,88.6,185.29K,Julius Berger,BERGER
07/04/2024,98.0,94.8,88.6,98.0,323.33K,Julius Berger,BERGER
07/03/2024,98.0,94.85,89.15,98.0,119.67K,Julius Berger,BERGER
07/02/2024,98.0,97.0,90.0,98.0,94.50K,Julius Berger,BERGER
07/01/2024,98.0,97.0,90.4,98.0,90.98K,Julius Berger,BERGER
06/28/2024,98.0,97.8,90.4,98.0,120.12K,Julius Berger,BERGER
06/27/2024,98.0,98.0,98.0,98.0,9.61M,Julius Berger,BERGER
06/26/2024,98.0,99.0,88.85,98.0,198.38K,Julius Berger,BERGER
06/25/2024,92.2,98.0,98.0,98.0,409.07K,Julius Berger,BERGER
06/24/2024,92.2,95.0,90.0,92.2,501.42K,Julius Berger,BERGER
06/21/2024,92.2,93.0,86.2,92.2,605.19K,Julius Berger,BERGER
06/20/2024,89.5,92.2,89.5,92.2,845.01K,Julius Berger,BERGER
06/19/2024,89.5,89.5,82.1,89.5,88.74K,Julius Berger,BERGER
06/14/2024,89.5,89.0,82.7,89.5,274.68K,Julius Berger,BERGER
06/13/2024,89.5,89.4,80.55,89.5,112.06K,Julius Berger,BERGER
06/11/2024,89.5,89.45,80.55,89.5,294.40K,Julius Berger,BERGER
06/10/2024,82.0,89.5,82.0,89.5,1.39M,Julius Berger,BERGER
06/07/2024,82.0,78.95,74.35,82.0,244.22K,Julius Berger,BERGER
06/06/2024,82.0,79.2,74.2,82.0,61.58K,Julius Berger,BERGER
06/05/2024,82.0,81.0,74.1,82.0,89.29K,Julius Berger,BERGER
06/04/2024,82.0,80.9,75.15,82.0,55.20K,Julius Berger,BERGER
06/03/2024,82.0,81.9,74.7,82.0,271.20K,Julius Berger,BERGER
05/31/2024,85.0,84.0,79.1,85.0,30.74K,Julius Berger,BERGER
05/30/2024,85.0,83.0,79.25,85.0,150.38K,Julius Berger,BERGER
05/29/2024,85.0,83.9,79.9,85.0,144.64K,Julius Berger,BERGER
05/28/2024,85.0,83.9,78.05,85.0,127.01K,Julius Berger,BERGER
05/27/2024,85.0,84.0,76.5,85.0,54.24K,Julius Berger,BERGER
05/24/2024,85.0,85.0,85.0,85.0,769.21K,Julius Berger,BERGER
05/23/2024,85.0,85.0,85.0,85.0,17.64M,Julius Berger,BERGER
05/22/2024,79.3,85.0,85.0,85.0,667.69K,Julius Berger,BERGER
05/21/2024,79.3,74.9,71.5,79.3,62.06K,Julius Berger,BERGER
05/20/2024,79.3,78.95,71.4,79.3,129.45K,Julius Berger,BERGER
05/17/2024,72.4,79.3,79.3,79.3,1.24M,Julius Berger,BERGER
05/16/2024,72.4,69.0,65.2,72.4,355.58K,Julius Berger,BERGER
05/15/2024,72.4,70.5,65.2,72.4,202.00K,Julius Berger,BERGER
05/14/2024,72.4,70.55,65.9,72.4,43.73K,Julius Berger,BERGER
05/13/2024,72.4,70.65,67.5,72.4,36.82K,Julius Berger,BERGER
05/10/2024,72.4,72.15,66.1,72.4,399.97K,Julius Berger,BERGER
05/09/2024,72.4,71.7,65.4,72.4,1.54M,Julius Berger,BERGER
05/08/2024,72.4,69.5,65.2,72.4,319.37K,Julius Berger,BERGER
05/07/2024,72.4,69.95,65.2,72.4,92.83K,Julius Berger,BERGER
05/06/2024,72.4,70.0,65.2,72.4,266.59K,Julius Berger,BERGER
05/03/2024,72.4,71.5,66.1,72.4,1.06M,Julius Berger,BERGER
05/02/2024,68.05,72.4,72.4,72.4,966.29K,Julius Berger,BERGER
04/30/2024,61.9,68.05,68.05,68.05,742.02K,Julius Berger,BERGER
04/29/2024,58.5,61.9,61.9,61.9,205.38K,Julius Berger,BERGER
04/26/2024,58.5,56.95,52.65,58.5,47.25K,Julius Berger,BERGER
04/25/2024,58.5,55.65,52.65,58.5,77.68K,Julius Berger,BERGER
04/24/2024,58.5,54.0,52.65,58.5,87.45K,Julius Berger,BERGER
04/23/2024,58.5,55.75,52.65,58.5,100.42K,Julius Berger,BERGER
04/22/2024,58.5,55.85,52.65,58.5,85.59K,Julius Berger,BERGER
04/19/2024,58.5,55.8,52.65,58.5,74.72K,Julius Berger,BERGER
04/18/2024,58.5,56.0,52.65,58.5,41.23K,Julius Berger,BERGER
04/17/2024,58.5,56.0,52.65,58.5,191.29K,Julius Berger,BERGER
04/16/2024,58.5,58.0,52.65,58.5,78.04K,Julius Berger,BERGER
04/15/2024,58.5,57.85,52.65,58.5,426.30K,Julius Berger,BERGER
04/12/2024,58.5,57.45,52.65,58.5,1.46M,Julius Berger,BERGER
04/08/2024,58.5,58.5,53.05,58.5,24.18K,Julius Berger,BERGER
04/05/2024,60.0,58.5,58.5,58.5,813.14K,Julius Berger,BERGER
04/04/2024,60.0,60.0,56.1,60.0,92.65K,Julius Berger,BERGER
04/03/2024,59.95,60.0,60.0,60.0,473.66K,Julius Berger,BERGER
04/02/2024,66.0,60.0,59.95,59.95,461.47K,Julius Berger,BERGER
03/28/2024,60.15,66.0,66.0,66.0,439.86K,Julius Berger,BERGER
03/27/2024,60.15,60.15,60.15,60.15,5.74K,Julius Berger,BERGER
03/26/2024,60.15,60.15,60.15,60.15,80.95K,Julius Berger,BERGER
03/25/2024,60.15,60.15,60.15,60.15,93.32K,Julius Berger,BERGER
03/22/2024,60.15,60.15,60.15,60.15,116.69K,Julius Berger,BERGER
03/21/2024,63.15,60.15,60.15,60.15,295.85K,Julius Berger,BERGER
03/20/2024,69.0,63.15,63.15,63.15,353.23K,Julius Berger,BERGER
03/19/2024,72.6,69.0,65.35,69.0,4.39M,Julius Berger,BERGER
03/18/2024,72.6,72.6,65.35,72.6,2.15M,Julius Berger,BERGER
03/15/2024,67.1,72.6,72.6,72.6,366.66K,Julius Berger,BERGER
03/14/2024,67.1,70.0,63.0,67.1,258.66K,Julius Berger,BERGER
03/13/2024,61.0,67.1,67.0,67.1,1.92M,Julius Berger,BERGER
03/12/2024,55.6,61.0,61.0,61.0,461.03K,Julius Berger,BERGER
03/11/2024,55.6,54.0,50.1,55.6,90.12K,Julius Berger,BERGER
03/08/2024,55.6,53.0,50.05,55.6,98.92K,Julius Berger,BERGER
03/07/2024,55.6,52.95,50.05,55.6,12.04K,Julius Berger,BERGER
03/06/2024,55.6,53.0,50.05,55.6,93.52K,Julius Berger,BERGER
03/05/2024,55.6,53.6,50.05,55.6,30.79K,Julius Berger,BERGER
03/04/2024,55.6,53.5,50.05,55.6,339.03K,Julius Berger,BERGER
03/01/2024,55.6,53.6,50.05,55.6,58.48K,Julius Berger,BERGER
02/29/2024,55.6,53.0,50.05,55.6,472.29K,Julius Berger,BERGER
02/28/2024,55.6,52.0,50.05,55.6,564.17K,Julius Berger,BERGER
02/27/2024,55.6,53.6,52.0,55.6,36.74K,Julius Berger,BERGER
02/26/2024,55.6,53.8,50.55,55.6,250.85K,Julius Berger,BERGER
02/23/2024,55.6,54.0,50.55,55.6,26.33K,Julius Berger,BERGER
02/22/2024,55.6,54.0,52.3,55.6,221.15K,Julius Berger,BERGER
02/21/2024,55.6,54.95,52.6,55.6,88.47K,Julius Berger,BERGER
02/20/2024,55.6,55.0,52.55,55.6,208.35K,Julius Berger,BERGER
02/19/2024,55.6,55.0,52.55,55.6,93.14K,Julius Berger,BERGER
02/16/2024,50.6,55.6,55.6,55.6,287.80K,Julius Berger,BERGER
02/15/2024,56.0,50.6,50.6,50.6,273.65K,Julius Berger,BERGER
02/14/2024,56.0,56.0,53.3,56.0,241.36K,Julius Berger,BERGER
02/13/2024,56.0,57.9,53.4,56.0,528.65K,Julius Berger,BERGER
02/12/2024,56.0,57.75,51.05,56.0,104.05K,Julius Berger,BERGER
02/09/2024,56.0,56.0,50.45,56.0,136.84K,Julius Berger,BERGER
02/08/2024,56.0,56.0,52.3,56.0,300.28K,Julius Berger,BERGER
02/07/2024,57.95,56.0,56.0,56.0,6.62M,Julius Berger,BERGER
02/06/2024,57.95,56.95,52.8,57.95,764.03K,Julius Berger,BERGER
02/05/2024,57.95,56.95,52.3,57.95,135.08K,Julius Berger,BERGER
02/02/2024,57.95,57.9,52.2,57.95,343.95K,Julius Berger,BERGER
02/01/2024,57.95,56.95,52.2,57.95,823.94K,Julius Berger,BERGER
01/31/2024,57.95,52.2,52.2,57.95,18.58K,Julius Berger,BERGER
01/30/2024,57.95,53.0,52.2,57.95,170.54K,Julius Berger,BERGER
01/29/2024,57.95,57.5,52.2,57.95,91.38K,Julius Berger,BERGER
01/26/2024,57.95,54.9,52.2,57.95,343.77K,Julius Berger,BERGER
01/25/2024,57.95,57.95,52.6,57.95,102.34K,Julius Berger,BERGER
01/24/2024,57.95,57.95,52.2,57.95,407.41K,Julius Berger,BERGER
01/23/2024,57.95,57.95,52.2,57.95,391.09K,Julius Berger,BERGER
01/22/2024,57.95,60.0,53.0,57.95,126.37K,Julius Berger,BERGER
01/19/2024,57.25,57.95,57.95,57.95,333.02K,Julius Berger,BERGER
01/18/2024,57.25,60.05,53.1,57.25,101.14K,Julius Berger,BERGER
01/17/2024,59.85,58.0,57.25,57.25,8.64M,Julius Berger,BERGER
01/16/2024,54.5,59.85,58.0,59.85,1.14M,Julius Berger,BERGER
01/15/2024,56.5,56.5,54.5,54.5,1.25M,Julius Berger,BERGER
01/12/2024,56.5,61.0,53.1,56.5,452.42K,Julius Berger,BERGER
01/11/2024,51.4,56.5,51.4,56.5,1.25M,Julius Berger,BERGER
01/10/2024,51.4,52.0,46.3,51.4,778.76K,Julius Berger,BERGER
01/09/2024,46.75,51.4,46.75,51.4,11.23M,Julius Berger,BERGER
01/08/2024,42.5,46.75,43.0,46.75,652.11K,Julius Berger,BERGER
01/05/2024,40.0,42.5,39.5,42.5,10.65M,Julius Berger,BERGER
01/04/2024,43.0,40.0,40.0,40.0,1.56M,Julius Berger,BERGER
01/03/2024,43.0,42.5,39.0,43.0,734.07K,Julius Berger,BERGER
01/02/2024,43.0,43.7,39.0,43.0,56.14K,Julius Berger,BERGER
12/29/2023,39.8,43.0,39.3,43.0,10.54M,Julius Berger,BERGER
12/28/2023,36.2,39.8,36.2,39.8,946.39K,Julius Berger,BERGER
12/27/2023,36.2,39.8,35.15,36.2,275.43K,Julius Berger,BERGER
12/22/2023,34.4,36.2,36.2,36.2,705.03K,Julius Berger,BERGER
12/21/2023,34.4,37.5,34.55,34.4,448.05K,Julius Berger,BERGER
12/20/2023,34.4,35.9,34.5,34.4,208.98K,Julius Berger,BERGER
12/19/2023,34.4,34.9,33.5,34.4,227.02K,Julius Berger,BERGER
12/18/2023,34.4,34.6,34.0,34.4,190.16K,Julius Berger,BERGER
12/15/2023,34.4,34.75,33.5,34.4,469.11K,Julius Berger,BERGER
12/14/2023,34.4,34.75,33.25,34.4,387.70K,Julius Berger,BERGER
12/13/2023,34.4,34.4,33.0,34.4,268.37K,Julius Berger,BERGER
12/12/2023,34.8,34.4,34.4,34.4,42.54M,Julius Berger,BERGER
12/11/2023,34.8,33.95,32.0,34.8,235.18K,Julius Berger,BERGER
12/08/2023,34.8,33.95,31.8,34.8,65.58K,Julius Berger,BERGER
12/07/2023,34.8,33.95,32.15,34.8,25.32K,Julius Berger,BERGER
12/06/2023,34.8,33.95,31.85,34.8,65.16K,Julius Berger,BERGER
12/05/2023,34.8,33.8,31.9,34.8,50.70K,Julius Berger,BERGER
12/04/2023,34.8,33.45,31.5,34.8,43.39K,Julius Berger,BERGER
12/01/2023,34.8,33.45,31.55,34.8,390.31K,Julius Berger,BERGER
11/30/2023,34.8,33.0,31.45,34.8,130.71K,Julius Berger,BERGER
11/29/2023,34.8,33.45,31.5,34.8,370.39K,Julius Berger,BERGER
11/28/2023,34.8,33.45,31.45,34.8,120.51K,Julius Berger,BERGER
11/27/2023,34.8,33.45,31.4,34.8,418.31K,Julius Berger,BERGER
11/24/2023,34.8,33.45,32.75,34.8,44.37K,Julius Berger,BERGER
11/23/2023,34.8,33.5,32.75,34.8,10.74K,Julius Berger,BERGER
11/22/2023,34.8,33.5,32.75,34.8,95.27K,Julius Berger,BERGER
11/21/2023,34.8,33.6,32.7,34.8,4.90K,Julius Berger,BERGER
11/20/2023,34.8,34.0,32.5,34.8,27.61K,Julius Berger,BERGER
11/17/2023,34.8,33.8,32.35,34.8,66.58K,Julius Berger,BERGER
11/16/2023,34.8,33.9,32.4,34.8,102.18K,Julius Berger,BERGER
11/15/2023,34.8,33.7,32.35,34.8,71.41K,Julius Berger,BERGER
11/14/2023,34.8,34.0,32.6,34.8,41.15K,Julius Berger,BERGER
11/13/2023,34.8,34.95,32.25,34.8,21.34K,Julius Berger,BERGER
11/10/2023,34.8,34.8,32.25,34.8,135.55K,Julius Berger,BERGER
11/09/2023,34.8,34.8,34.8,34.8,465.41K,Julius Berger,BERGER
11/08/2023,34.8,34.5,32.15,34.8,96.03K,Julius Berger,BERGER
11/07/2023,34.8,34.45,32.0,34.8,163.84K,Julius Berger,BERGER
11/06/2023,36.25,34.8,34.8,34.8,298.13K,Julius Berger,BERGER
11/03/2023,36.25,34.5,33.0,36.25,93.19K,Julius Berger,BERGER
11/02/2023,36.25,35.0,33.15,36.25,101.16K,Julius Berger,BERGER
11/01/2023,36.25,34.6,33.15,36.25,72.82K,Julius Berger,BERGER
